simsID,algorithm,run,iteration,playerID,abilityInc,engagementInc
4440681502814228318,GIMME,0,0,0,0.4084684714483244,0.8107329411624332
4440681502814228318,GIMME,0,0,1,0.4370473529276674,0.7577275893587342
4440681502814228318,GIMME,0,0,2,0.3293338598155868,0.8231188810054993
4440681502814228318,GIMME,0,0,3,0.4280279017481611,0.7218871362426942
4440681502814228318,GIMME,0,0,4,0.25251060469265707,0.7819258912715477
4440681502814228318,GIMME,0,0,5,0.6271965710829838,0.7570445251290251
4440681502814228318,GIMME,0,0,6,0.5490945096388379,0.7829196520297121
4440681502814228318,GIMME,0,0,7,0.5242635179858642,0.7019101885272357
4440681502814228318,GIMME,0,0,8,0.2673958171451736,0.646518576836545
4440681502814228318,GIMME,0,0,9,0.4317786876013527,0.7019302614702647
4440681502814228318,GIMME,0,0,10,0.4842636812449258,0.7160250780432738
4440681502814228318,GIMME,0,0,11,0.4284518865021403,0.6517564005173903
4440681502814228318,GIMME,0,0,12,0.27398676379223186,0.6837418280794747
4440681502814228318,GIMME,0,0,13,0.3495883504719098,0.7876573078059652
4440681502814228318,GIMME,0,0,14,0.41970272388889424,0.7585842822617683
4440681502814228318,GIMME,0,0,15,0.5373362131291884,0.7227086343055271
4440681502814228318,GIMME,0,0,16,0.14014371665474812,0.708591397675557
4440681502814228318,GIMME,0,0,17,0.3865228606289043,0.7088089715255391
4440681502814228318,GIMME,0,0,18,0.6625185008151933,0.8002367600458692
4440681502814228318,GIMME,0,0,19,0.43663278175149006,0.6744323874052806
4440681502814228318,GIMME,0,0,20,0.489462300261612,0.7360612075000097
4440681502814228318,GIMME,0,0,21,0.2604846508054751,0.6950480972475553
4440681502814228318,GIMME,0,0,22,0.3980141960294983,0.7242270515770393
4440681502814228318,GIMME,0,1,0,0.4147830063284444,0.823266102944248
4440681502814228318,GIMME,0,1,1,0.44216023839235497,0.7665920164096542
4440681502814228318,GIMME,0,1,2,0.3314947846772003,0.8285197773938154
4440681502814228318,GIMME,0,1,3,0.4602084014222342,0.7761609082507719
4440681502814228318,GIMME,0,1,4,0.2571179745156468,0.7961931009978234
4440681502814228318,GIMME,0,1,5,0.647920640106988,0.7820590799215171
4440681502814228318,GIMME,0,1,6,0.5277281115979696,0.7524546362161545
4440681502814228318,GIMME,0,1,7,0.5229097462297058,0.7000976912696759
4440681502814228318,GIMME,0,1,8,0.27515288230829205,0.6652738692088445
4440681502814228318,GIMME,0,1,9,0.43886230435768864,0.7134458946052673
4440681502814228318,GIMME,0,1,10,0.493396312002922,0.7295284500789878
4440681502814228318,GIMME,0,1,11,0.42665623526435215,0.6490248751718494
4440681502814228318,GIMME,0,1,12,0.26859188243014154,0.6702787468936087
4440681502814228318,GIMME,0,1,13,0.3628966633136394,0.817642259679236
4440681502814228318,GIMME,0,1,14,0.4012406129260057,0.7252152655824118
4440681502814228318,GIMME,0,1,15,0.5326570970531285,0.7164152978311559
4440681502814228318,GIMME,0,1,16,0.1367037310090396,0.6911982223348352
4440681502814228318,GIMME,0,1,17,0.3757161431891566,0.6889915194308005
4440681502814228318,GIMME,0,1,18,0.6501161994310976,0.7852563821930104
4440681502814228318,GIMME,0,1,19,0.44361436310744445,0.6852162881533477
4440681502814228318,GIMME,0,1,20,0.4846818593650601,0.7288723042957839
4440681502814228318,GIMME,0,1,21,0.2781550593188621,0.7421978382278347
4440681502814228318,GIMME,0,1,22,0.38913776196440697,0.7080754827746979
4440681502814228318,GIMME,0,2,0,0.4099763711434996,0.8137258378981657
4440681502814228318,GIMME,0,2,1,0.45599480557079586,0.7905775940998514
4440681502814228318,GIMME,0,2,2,0.3421491385242521,0.8551486816350398
4440681502814228318,GIMME,0,2,3,0.4460635453412598,0.7523050109899726
4440681502814228318,GIMME,0,2,4,0.2724973119104098,0.8438168517476298
4440681502814228318,GIMME,0,2,5,0.6416693137311034,0.7745135469485186
4440681502814228318,GIMME,0,2,6,0.5422278576104185,0.7731289207032687
4440681502814228318,GIMME,0,2,7,0.5088279768170314,0.6812443148966247
4440681502814228318,GIMME,0,2,8,0.2743943329471248,0.6634398231168824
4440681502814228318,GIMME,0,2,9,0.42932839823560986,0.6979468961385287
4440681502814228318,GIMME,0,2,10,0.47057794250892204,0.6957895482564121
4440681502814228318,GIMME,0,2,11,0.4428208155795099,0.6736142608508151
4440681502814228318,GIMME,0,2,12,0.2779734834899157,0.6936908014401073
4440681502814228318,GIMME,0,2,13,0.3734541222578087,0.8414292642462102
4440681502814228318,GIMME,0,2,14,0.41304371210826596,0.7465485689231106
4440681502814228318,GIMME,0,2,15,0.5587590464655097,0.7515220033753041
4440681502814228318,GIMME,0,2,16,0.14030586410334572,0.7094112438304463
4440681502814228318,GIMME,0,2,17,0.3778967398223414,0.6929903164343332
4440681502814228318,GIMME,0,2,18,0.6404458815725038,0.773575887501537
4440681502814228318,GIMME,0,2,19,0.4235692465605533,0.6542541699305541
