simsID,algorithm,run,iteration,playerID,abilityInc,engagementInc
2625061010467591670,random,0,20,0,0.4432520840376293,0.7978698056633096
2625061010467591670,random,0,20,1,0.5165395404286767,0.7565149365494388
2625061010467591670,random,0,20,2,0.16969454668744657,0.7967962575919448
2625061010467591670,random,0,20,3,0.20074173138098475,0.6774272744564473
2625061010467591670,random,0,20,4,0.1753627278078397,0.595921669974498
2625061010467591670,random,0,20,5,0.3164984775669207,0.7814215719584408
2625061010467591670,random,0,20,6,0.3570607379046386,0.6931535719415075
2625061010467591670,random,0,20,7,0.09636965561619877,0.8343165500339169
2625061010467591670,random,0,20,8,0.21838010035508307,0.6904972306675703
2625061010467591670,random,0,20,9,0.23785920265518676,0.7353059231364292
2625061010467591670,random,0,20,10,0.4730257339219613,0.7708082544535244
2625061010467591670,random,0,20,11,0.6741627347893906,0.8336215203041424
2625061010467591670,random,0,20,12,0.36693333921023735,0.6924828682339033
2625061010467591670,random,0,20,13,0.5389149439952553,0.7367568087082339
2625061010467591670,random,0,20,14,0.36796521901266505,0.6958217264407748
2625061010467591670,random,0,20,15,0.33326614896196555,0.6223096907998692
2625061010467591670,random,0,20,16,0.6696159353572033,0.7696180873094662
2625061010467591670,random,0,20,17,0.4949935733125083,0.71043344075373
2625061010467591670,random,0,20,18,0.27758219429987163,0.6267591232858682
2625061010467591670,random,0,20,19,0.4179952703943163,0.7402080310014217
2625061010467591670,random,0,20,20,0.34177547909978684,0.7495332840685458
2625061010467591670,random,0,20,21,0.3425462914363716,0.6931329071549166
2625061010467591670,random,0,20,22,0.47125483088012404,0.8142798285108578
2625061010467591670,random,0,21,0,0.4583768391945884,0.8250949127578171
2625061010467591670,random,0,21,1,0.5143311221388905,0.7532805250637552
2625061010467591670,random,0,21,2,0.17569602519468316,0.8249760412557786
2625061010467591670,random,0,21,3,0.20544093793633542,0.69328531586617
2625061010467591670,random,0,21,4,0.17928543553203444,0.6092519059205624
2625061010467591670,random,0,21,5,0.31554732522909573,0.7790732164127558
2625061010467591670,random,0,21,6,0.3608543076805469,0.7005179392925952
2625061010467591670,random,0,21,7,0.09378434601012257,0.8119343325452362
2625061010467591670,random,0,21,8,0.21473588640181882,0.6789745706880319
2625061010467591670,random,0,21,9,0.23048472105734555,0.7125088232621226
2625061010467591670,random,0,21,10,0.47027723509420055,0.766329501117573
2625061010467591670,random,0,21,11,0.6486121752204799,0.802027521981006
2625061010467591670,random,0,21,12,0.34347824294697465,0.6482180097447696
2625061010467591670,random,0,21,13,0.5445031246919118,0.7443964747119844
2625061010467591670,random,0,21,14,0.3959378528283714,0.7487179387702083
2625061010467591670,random,0,21,15,0.3286230316985445,0.6136395727049264
2625061010467591670,random,0,21,16,0.652879076307485,0.7503817030341412
2625061010467591670,random,0,21,17,0.5047240314077479,0.7243989611107928
2625061010467591670,random,0,21,18,0.28443713710995244,0.6422370539098319
2625061010467591670,random,0,21,19,0.4376513551478468,0.7750160607164052
2625061010467591670,random,0,21,20,0.3394111819215891,0.7443482443660014
2625061010467591670,random,0,21,21,0.3434850969202782,0.695032553978079
2625061010467591670,random,0,21,22,0.4555780569059596,0.7871919771259808
2625061010467591670,random,0,22,0,0.4585077890709539,0.8253306272782219
2625061010467591670,random,0,22,1,0.5020134654925306,0.7352402967619193
2625061010467591670,random,0,22,2,0.17357942518539882,0.815037601870787
2625061010467591670,random,0,22,3,0.19906065038208343,0.6717542631130067
2625061010467591670,random,0,22,4,0.17621310631737863,0.5988114458570344
2625061010467591670,random,0,22,5,0.3450062095854659,0.8518059761367875
2625061010467591670,random,0,22,6,0.3632799589019453,0.7052267986823545
2625061010467591670,random,0,22,7,0.09491310117575308,0.8217064865453745
2625061010467591670,random,0,22,8,0.21060752598821308,0.6659210853743185
2625061010467591670,random,0,22,9,0.23074768323016492,0.7133217312390957
2625061010467591670,random,0,22,10,0.47652377229850873,0.7765084027999627
2625061010467591670,random,0,22,11,0.6619984266754178,0.818580005102941
2625061010467591670,random,0,22,12,0.3504406125432665,0.6613575126259246
2625061010467591670,random,0,22,13,0.5432938408560661,0.7427432488928689
2625061010467591670,random,0,22,14,0.3903151833144256,0.7380854784009985
2625061010467591670,random,0,22,15,0.32885114289896655,0.614065525988945
2625061010467591670,random,0,22,16,0.6794218262618541,0.7808884149762902
2625061010467591670,random,0,22,17,0.5140766080062904,0.7378221316953137
2625061010467591670,random,0,22,18,0.27482717946761315,0.6205385128995964
2625061010467591670,random,0,22,19,0.4163670921625535,0.7373247672699552
2625061010467591670,random,0,22,20,0.34469764878993403,0.755941770277769
2625061010467591670,random,0,22,21,0.3340922896916956,0.6760264694182565
2625061010467591670,random,0,22,22,0.4606703349244916,0.795990909253458
2625061010467591670,random,0,23,0,0.44971939493540725,0.809511199522467
2625061010467591670,random,0,23,1,0.5005242826341334,0.7330592651322867
2625061010467591670,random,0,23,2,0.16871011334800123,0.7921738768729961
2625061010467591670,random,0,23,3,0.19828489811618533,0.6691363931787109
2625061010467591670,random,0,23,4,0.17626195345694617,0.5989774393343739
2625061010467591670,random,0,23,5,0.34444414403609414,0.850418259682319
2625061010467591670,random,0,23,6,0.3561508824982136,0.6913872911439749
2625061010467591670,random,0,23,7,0.0951814691862704,0.8240298721717171
2625061010467591670,random,0,23,8,0.22029295737231613,0.696545503705795
2625061010467591670,random,0,23,9,0.22704608346191735,0.7018787927095381
2625061010467591670,random,0,23,10,0.4769827835190761,0.7772563740250512
2625061010467591670,random,0,23,11,0.640463721002809,0.7919517250813369
2625061010467591670,random,0,23,12,0.3434703676064661,0.6482031472675812
2625061010467591670,random,0,23,13,0.5223313712097128,0.714085215911274
2625061010467591670,random,0,23,14,0.38690831551329263,0.7316430960435012
2625061010467591670,random,0,23,15,0.33054479788830526,0.617228097153223
2625061010467591670,random,0,23,16,0.6887854154607247,0.7916503864722976
2625061010467591670,random,0,23,17,0.514351180150175,0.7382162079892938
2625061010467591670,random,0,23,18,0.2716906299355222,0.6134564266734448
2625061010467591670,random,0,23,19,0.43807248556194867,0.7757618206249396
2625061010467591670,random,0,23,20,0.3348692979701007,0.7343876316181704
2625061010467591670,random,0,23,21,0.3485424276045519,0.705265922160042
2625061010467591670,random,0,23,22,0.44482719652181135,0.7686155972645821
2625061010467591670,random,0,24,0,0.47240095027501994,0.8503388206497302
2625061010467591670,random,0,24,1,0.4947303993689425,0.7245736432433929
2625061010467591670,random,0,24,2,0.16703627688011924,0.7843144219908907
2625061010467591670,random,0,24,3,0.2046645350470928,0.6906652503246333
2625061010467591670,random,0,24,4,0.1779035740837026,0.6045560324458656
2625061010467591670,random,0,24,5,0.3193448963339456,0.7884492614578643
2625061010467591670,random,0,24,6,0.3710447627556237,0.7203004288949257
2625061010467591670,random,0,24,7,0.09129619475621065,0.7903932597163172
2625061010467591670,random,0,24,8,0.21842375098392264,0.6906352498290308
2625061010467591670,random,0,24,9,0.23344476414908333,0.7216593509431939
2625061010467591670,random,0,24,10,0.4712463270744307,0.7679086627659103
2625061010467591670,random,0,24,11,0.643798402647251,0.796075154394051
2625061010467591670,random,0,24,12,0.3617789837342562,0.6827554804975182
2625061010467591670,random,0,24,13,0.5255299661089539,0.7184580517299372
2625061010467591670,random,0,24,14,0.38700515368905575,0.7318262169015695
2625061010467591670,random,0,24,15,0.3266905548212278,0.6100310481315585
2625061010467591670,random,0,24,16,0.6926598734769738,0.7961034659322954
2625061010467591670,random,0,24,17,0.524170121362459,0.7523087226523024
2625061010467591670,random,0,24,18,0.2883309410690178,0.6510289620572051
2625061010467591670,random,0,24,19,0.4283869212913656,0.7586101134989168
2625061010467591670,random,0,24,20,0.3342748289125874,0.7330839267820932
2625061010467591670,random,0,24,21,0.3414012147627288,0.69081587630811
2625061010467591670,random,0,24,22,0.45919586233708265,0.7934431724305229
2625061010467591670,random,0,25,0,0.4419352955740541,0.7954995387353749
2625061010467591670,random,0,25,1,0.49265009036995444,0.721526858424042
2625061010467591670,random,0,25,2,0.17791866024418967,0.8354123653687824
2625061010467591670,random,0,25,3,0.2088685416488376,0.7048521795417175
2625061010467591670,random,0,25,4,0.17776513537524274,0.6040855868308496
2625061010467591670,random,0,25,5,0.334115566475621,0.8249174314462875
2625061010467591670,random,0,25,6,0.3511594500486541,0.6816975412940742
2625061010467591670,random,0,25,7,0.09678808350842094,0.8379390732570683
2625061010467591670,random,0,25,8,0.21595719856578355,0.6828362442820411
2625061010467591670,random,0,25,9,0.23406118246276097,0.7235649153784449
2625061010467591670,random,0,25,10,0.46103341479067295,0.7512664453857687
2625061010467591670,random,0,25,11,0.6828956303537974,0.8444199956594025
2625061010467591670,random,0,25,12,0.3486533023253273,0.657984470239517
2625061010467591670,random,0,25,13,0.529629133984133,0.7240620712059732
2625061010467591670,random,0,25,14,0.3838157566738041,0.7257950715030661
2625061010467591670,random,0,25,15,0.3327563853460036,0.6213578064299192
2625061010467591670,random,0,25,16,0.6851391987962065,0.7874596345097333
2625061010467591670,random,0,25,17,0.5175561834511284,0.7428161495753753
2625061010467591670,random,0,25,18,0.27751687000643943,0.6266116260842406
2625061010467591670,random,0,25,19,0.4189528021303186,0.7419036786106852
2625061010467591670,random,0,25,20,0.35870918088507286,0.7866698660842995
2625061010467591670,random,0,25,21,0.36152508212532153,0.7315359630144775
2625061010467591670,random,0,25,22,0.4307152207129623,0.7442315560015611
2625061010467591670,random,0,26,0,0.44973601028285604,0.8095411077496756
2625061010467591670,random,0,26,1,0.5347919886019601,0.7832471585594398
2625061010467591670,random,0,26,2,0.1663738243539663,0.781203893668238
2625061010467591670,random,0,26,3,0.20368358271240794,0.6873549079165759
2625061010467591670,random,0,26,4,0.17470923655666537,0.593700960918579
2625061010467591670,random,0,26,5,0.33436417041575783,0.8255312242303487
2625061010467591670,random,0,26,6,0.3478079274641086,0.6751913097085094
2625061010467591670,random,0,26,7,0.09777201218494058,0.84645739755349
2625061010467591670,random,0,26,8,0.21711361571901588,0.6864927259875861
2625061010467591670,random,0,26,9,0.23675797967164391,0.731901658035672
2625061010467591670,random,0,26,10,0.5035606343767336,0.8205657023714391
2625061010467591670,random,0,26,11,0.6465532662974165,0.7994816221588391
2625061010467591670,random,0,26,12,0.35321980786038276,0.6666024575216949
2625061010467591670,random,0,26,13,0.5204221902663972,0.7114751527190828
2625061010467591670,random,0,26,14,0.38697477335520025,0.7317687677317541
2625061010467591670,random,0,26,15,0.33735026950218927,0.629935991276207
2625061010467591670,random,0,26,16,0.6417693821105557,0.7376128587654149
2625061010467591670,random,0,26,17,0.5068167794505771,0.7274025520114754
2625061010467591670,random,0,26,18,0.2805147326053745,0.6333805679429909
2625061010467591670,random,0,26,19,0.43276206433847486,0.7663578471447912
2625061010467591670,random,0,26,20,0.3339148537603993,0.7322944805681242
2625061010467591670,random,0,26,21,0.3391843465931248,0.6863301051361803
2625061010467591670,random,0,26,22,0.4496975910628467,0.7770311375875271
2625061010467591670,random,0,27,0,0.45117128706467113,0.8121246579420361
2625061010467591670,random,0,27,1,0.5103902207728392,0.7475087486293472
2625061010467591670,random,0,27,2,0.16644247564187276,0.7815262439756029
2625061010467591670,random,0,27,3,0.2002090267802359,0.6756295982916899
2625061010467591670,random,0,27,4,0.17595199911716763,0.5979241453414843
2625061010467591670,random,0,27,5,0.33240181971550564,0.8206862620026841
2625061010467591670,random,0,27,6,0.3513880473379922,0.6821413118093391
2625061010467591670,random,0,27,7,0.09435873980493137,0.8169071245115612
2625061010467591670,random,0,27,8,0.2158411255430075,0.6824692323580985
2625061010467591670,random,0,27,9,0.22981616290500884,0.710442076363593
2625061010467591670,random,0,27,10,0.4730155611816387,0.7707916776974439
2625061010467591670,random,0,27,11,0.6645475663488947,0.8217320892814519
2625061010467591670,random,0,27,12,0.3586935579191435,0.6769326121727952
2625061010467591670,random,0,27,13,0.53643506509253,0.7333665377819732
2625061010467591670,random,0,27,14,0.38774169813586346,0.7332190214442195
2625061010467591670,random,0,27,15,0.33027916661719736,0.6167320824373428
2625061010467591670,random,0,27,16,0.6894438090270363,0.79240710621334
2625061010467591670,random,0,27,17,0.5010760073089098,0.7191631793709476
2625061010467591670,random,0,27,18,0.2917436766587209,0.6587346550379958
2625061010467591670,random,0,27,19,0.4237992380570019,0.7504860024998545
2625061010467591670,random,0,27,20,0.3566395859040621,0.7821311252510055
2625061010467591670,random,0,27,21,0.34385056341140885,0.6957720652727502
2625061010467591670,random,0,27,22,0.42632313653962317,0.7366424867483241
2625061010467591670,random,0,28,0,0.44127086013268535,0.7943035308753513
2625061010467591670,random,0,28,1,0.5251913703736131,0.769186258044785
2625061010467591670,random,0,28,2,0.17859875357238586,0.8386057256110424
2625061010467591670,random,0,28,3,0.19990380386611295,0.6745995866175178
2625061010467591670,random,0,28,4,0.1752279712172078,0.5954637370172879
2625061010467591670,random,0,28,5,0.32642154914792787,0.80592122280383
2625061010467591670,random,0,28,6,0.3597266058552475,0.6983287583905495
2625061010467591670,random,0,28,7,0.09294628455373699,0.8046788480409361
2625061010467591670,random,0,28,8,0.21852053032286856,0.6909412569488156
2625061010467591670,random,0,28,9,0.23256268730434893,0.7189325431453271
2625061010467591670,random,0,28,10,0.4636319899001662,0.7555008939592275
2625061010467591670,random,0,28,11,0.7037434540876504,0.8701989265008957
2625061010467591670,random,0,28,12,0.34677867251060635,0.6544466368178693
2625061010467591670,random,0,28,13,0.5430452504325274,0.742403398070095
2625061010467591670,random,0,28,14,0.39638101126851844,0.7495559507750851
2625061010467591670,random,0,28,15,0.33276046814155835,0.6213654302562428
2625061010467591670,random,0,28,16,0.6515130674148111,0.748811690888796
2625061010467591670,random,0,28,17,0.533920816351265,0.7663032877620681
2625061010467591670,random,0,28,18,0.2738579410167379,0.6183500474497219
2625061010467591670,random,0,28,19,0.42978204669116726,0.7610806750060197
2625061010467591670,random,0,28,20,0.33478380681852116,0.7342001446054369
2625061010467591670,random,0,28,21,0.3473466467539188,0.7028462928193064
2625061010467591670,random,0,28,22,0.46851942250435386,0.8095533244685128
2625061010467591670,random,0,29,0,0.43113921812272604,0.776066208293807
2625061010467591670,random,0,29,1,0.5341264615624386,0.7822724390913864
2625061010467591670,random,0,29,2,0.168794913532625,0.7925720538979524
2625061010467591670,random,0,29,3,0.186211032366842,0.6283916715383087
2625061010467591670,random,0,29,4,0.17610160272807973,0.5984325317857612
2625061010467591670,random,0,29,5,0.33465097942955513,0.8262393437516055
2625061010467591670,random,0,29,6,0.3651404545875607,0.7088385349870348
2625061010467591670,random,0,29,7,0.09617707951293797,0.8326493299005231
2625061010467591670,random,0,29,8,0.21461293260457315,0.6785858024057569
2625061010467591670,random,0,29,9,0.2280496558709202,0.7049811857571842
2625061010467591670,random,0,29,10,0.47715791985463074,0.7775417634307842
2625061010467591670,random,0,29,11,0.6565764326383663,0.8118755542648826
2625061010467591670,random,0,29,12,0.3505341335259664,0.6615340070226441
2625061010467591670,random,0,29,13,0.5421150774156018,0.7411317478567683
2625061010467591670,random,0,29,14,0.38757725276702093,0.7329080554764025
2625061010467591670,random,0,29,15,0.3165879499540294,0.5911663991692755
2625061010467591670,random,0,29,16,0.6978406124558241,0.8020579096861251
2625061010467591670,random,0,29,17,0.5265238191329775,0.7556868384415925
2625061010467591670,random,0,29,18,0.27829541848910777,0.6283695283360893
2625061010467591670,random,0,29,19,0.4176490337270784,0.7395948968827639
2625061010467591670,random,0,29,20,0.33364925608754703,0.7317120095947879
2625061010467591670,random,0,29,21,0.34829923354628267,0.7047738257373826
2625061010467591670,random,0,29,22,0.45466843940675883,0.7856202517393652
2625061010467591670,random,0,30,0,0.43681734541057704,0.7862870430712122
2625061010467591670,random,0,30,1,0.5277437013323976,0.7729243581169214
2625061010467591670,random,0,30,2,0.16947231566176058,0.7957527776861728
2625061010467591670,random,0,30,3,0.20170461663324968,0.6806766473076666
2625061010467591670,random,0,30,4,0.17395983405670812,0.5911543240428861
2625061010467591670,random,0,30,5,0.32065565053975353,0.7916854590529602
2625061010467591670,random,0,30,6,0.366346248031475,0.711179313302728
2625061010467591670,random,0,30,7,0.09444314356288275,0.8176378467673752
2625061010467591670,random,0,30,8,0.21854692386628427,0.6910247108377301
2625061010467591670,random,0,30,9,0.23238238209240336,0.7183751567216103
2625061010467591670,random,0,30,10,0.4895107755526462,0.7976710766061095
2625061010467591670,random,0,30,11,0.6386623504439104,0.7897242788188126
2625061010467591670,random,0,30,12,0.34160591461416034,0.6446845197191058
2625061010467591670,random,0,30,13,0.5231567883213479,0.7152136531234854
2625061010467591670,random,0,30,14,0.3903868274503459,0.738220957364145
2625061010467591670,random,0,30,15,0.3350064823567185,0.6255594248042102
2625061010467591670,random,0,30,16,0.6643442698585016,0.7635591378373607
2625061010467591670,random,0,30,17,0.5259530915744897,0.7548677087296725
2625061010467591670,random,0,30,18,0.2902607277919462,0.6553862712053733
2625061010467591670,random,0,30,19,0.42879458655109914,0.759332028603197
2625061010467591670,random,0,30,20,0.34567788086315376,0.7580914755957888
2625061010467591670,random,0,30,21,0.34593512350548616,0.6999901147284553
2625061010467591670,random,0,30,22,0.47060979306206274,0.8131652695727718
2625061010467591670,random,0,31,0,0.45427369545402296,0.8177091054107376
2625061010467591670,random,0,31,1,0.5177222263808012,0.758247078075888
2625061010467591670,random,0,31,2,0.17445084205503636,0.8191293167436783
2625061010467591670,random,0,31,3,0.20046596455946508,0.6764966659327369
2625061010467591670,random,0,31,4,0.1729308460491361,0.5876575932408418
2625061010467591670,random,0,31,5,0.3422116867824414,0.8449064156131472
2625061010467591670,random,0,31,6,0.3535343715060604,0.686307920191912
2625061010467591670,random,0,31,7,0.09655890177564674,0.8359549413081021
2625061010467591670,random,0,31,8,0.21296632984389907,0.6733794001538742
